game_id,season,week,season_type,player_id,player_name,player_display_name,position,team,opponent_team,passing_yards,passing_tds,passing_interceptions,passing_2pt_conversions,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_2pt_conversions,receptions,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_2pt_conversions,sack_fumbles_lost,special_teams_tds,fantasy_pts,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_made,fg_att,fg_missed,pat_made,pat_att,pat_missed,def_sacks,def_interceptions,fumble_recovery_opp,def_tds,def_safeties,def_fumbles_forced,def_qb_hits,def_tackles_for_loss,points_allowed
2025_01_ARI_NO,2025,1,REG,DEF,ARI DEF,ARI Defense,DEF,ARI,NO,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0
2025_01_ARI_NO,2025,1,REG,00-0038567,C.Ryland,Chad Ryland,K,ARI,NO,,,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0035228,K.Murray,Kyler Murray,QB,ARI,NO,163.0,2.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0038705,E.Demercado,Emari Demercado,RB,ARI,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0033553,J.Conner,James Conner,RB,ARI,NO,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,14.4,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0039921,T.Benson,Trey Benson,RB,ARI,NO,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,8.5,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0039041,E.Higgins,Elijah Higgins,TE,ARI,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.3,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0037744,T.McBride,Trey McBride,TE,ARI,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0,0.0,0.0,0.0,0.0,0.0,12.1,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0039737,T.Reiman,Tip Reiman,TE,ARI,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0035500,G.Dortch,Greg Dortch,WR,ARI,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.8,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0039849,M.Harrison,Marvin Harrison Jr.,WR,ARI,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,71.0,1.0,0.0,0.0,0.0,0.0,18.1,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0038559,Mi.Wilson,Michael Wilson,WR,ARI,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0033891,Z.Jones,Zay Jones,WR,ARI,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.4,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,DEF,NO DEF,NO Defense,DEF,NO,ARI,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,20.0
2025_01_ARI_NO,2025,1,REG,00-0038905,B.Grupe,Blake Grupe,K,NO,ARI,,,,,,,,,,,,,,,,7.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0039376,S.Rattler,Spencer Rattler,QB,NO,ARI,214.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0033906,A.Kamara,Alvin Kamara,RB,NO,ARI,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,13.7,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0040202,D.Neal,Devin Neal,RB,NO,ARI,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0038551,K.Miller,Kendre Miller,RB,NO,ARI,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0037745,V.Jones,Velus Jones Jr.,RB,NO,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0036040,J.Johnson,Juwan Johnson,TE,NO,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,76.0,0.0,0.0,0.0,0.0,0.0,15.6,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0036741,J.Stoll,Jack Stoll,TE,NO,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0031236,B.Cooks,Brandin Cooks,WR,NO,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,5.6,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0037239,C.Olave,Chris Olave,WR,NO,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,12.4,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0039424,D.Vele,Devaughn Vele,WR,NO,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.3,,,,,,,,,,,,,,,,,,,,,
2025_01_ARI_NO,2025,1,REG,00-0037545,R.Shaheed,Rashid Shaheed,WR,NO,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,9.3,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,DEF,BAL DEF,BAL Defense,DEF,BAL,BUF,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,41.0
2025_01_BAL_BUF,2025,1,REG,00-0040074,T.Loop,Tyler Loop,K,BAL,BUF,,,,,,,,,,,,,,,,13.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,5.0,1.0,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0034796,L.Jackson,Lamar Jackson,QB,BAL,BUF,209.0,2.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.36,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0032764,D.Henry,Derrick Henry,RB,BAL,BUF,0.0,0.0,0.0,0.0,169.0,2.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,29.2,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0034975,J.Hill,Justice Hill,RB,BAL,BUF,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0039796,R.Ali,Rasheen Ali,RB,BAL,BUF,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0034753,M.Andrews,Mark Andrews,TE,BAL,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0030564,D.Hopkins,DeAndre Hopkins,WR,BAL,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,1.0,0.0,0.0,0.0,0.0,11.5,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0040075,L.Wester,LaJohntay Wester,WR,BAL,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0036550,R.Bateman,Rashod Bateman,WR,BAL,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0036630,T.Wallace,Tylan Wallace,WR,BAL,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0039064,Z.Flowers,Zay Flowers,WR,BAL,BUF,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,143.0,1.0,0.0,0.0,0.0,0.0,28.1,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,DEF,BUF DEF,BUF Defense,DEF,BUF,BAL,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,40.0
2025_01_BAL_BUF,2025,1,REG,00-0023853,M.Prater,Matt Prater,K,BUF,BAL,,,,,,,,,,,,,,,,12.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0034857,J.Allen,Josh Allen,QB,BUF,BAL,394.0,2.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0037248,J.Cook,James Cook,RB,BUF,BAL,0.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,5.0,58.0,0.0,0.0,0.0,0.0,0.0,21.2,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0039875,R.Davis,Ray Davis,RB,BUF,BAL,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.1,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0035537,Ty.Johnson,Ty Johnson,RB,BUF,BAL,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0038933,D.Kincaid,Dalton Kincaid,TE,BUF,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,1.0,0.0,0.0,0.0,0.0,14.8,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0035689,D.Knox,Dawson Knox,TE,BUF,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0040194,J.Hawes,Jackson Hawes,TE,BUF,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,3.9,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0036980,E.Moore,Elijah Moore,WR,BUF,BAL,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0036988,J.Palmer,Josh Palmer,WR,BUF,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,0.0,0.0,0.0,0.0,0.0,11.1,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0039901,K.Coleman,Keon Coleman,WR,BUF,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,112.0,1.0,0.0,0.0,0.0,0.0,25.2,,,,,,,,,,,,,,,,,,,,,
2025_01_BAL_BUF,2025,1,REG,00-0037261,K.Shakir,Khalil Shakir,WR,BUF,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,12.4,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,DEF,CAR DEF,CAR Defense,DEF,CAR,JAX,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0
2025_01_CAR_JAX,2025,1,REG,00-0040279,R.Fitzgerald,Ryan Fitzgerald,K,CAR,JAX,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0039150,B.Young,Bryce Young,QB,CAR,JAX,154.0,1.0,2.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0036555,C.Hubbard,Chuba Hubbard,RB,CAR,JAX,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,3.0,32.0,1.0,0.0,0.0,0.0,0.0,17.9,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0036139,R.Dowdle,Rico Dowdle,RB,CAR,JAX,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.6,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0040644,T.Etienne,Trevor Etienne,RB,CAR,JAX,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0039356,J.Sanders,Ja'Tavion Sanders,TE,CAR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,4.7,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0037005,T.Tremble,Tommy Tremble,TE,CAR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0038840,B.Tremayne,Brycen Tremayne,WR,CAR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0033589,D.Moore,David Moore,WR,CAR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0034983,H.Renfrow,Hunter Renfrow,WR,CAR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,3.1,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0040124,T.McMillan,Tetairoa McMillan,WR,CAR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,68.0,0.0,0.0,0.0,0.0,0.0,11.8,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0039342,X.Legette,Xavier Legette,WR,CAR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,DEF,JAX DEF,JAX Defense,DEF,JAX,CAR,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,1.0,5.0,2.0,10.0
2025_01_CAR_JAX,2025,1,REG,00-0039409,C.Little,Cam Little,K,JAX,CAR,,,,,,,,,,,,,,,,15.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0036971,T.Lawrence,Trevor Lawrence,QB,JAX,CAR,178.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0040719,B.Tuten,Bhayshul Tuten,RB,JAX,CAR,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0040238,L.Allen,LeQuint Allen Jr.,RB,JAX,CAR,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.1,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0038555,T.Bigsby,Tank Bigsby,RB,JAX,CAR,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0036973,T.Etienne,Travis Etienne,RB,JAX,CAR,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,18.6,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0038935,B.Strange,Brenton Strange,TE,JAX,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,0.0,0.0,0.0,0.0,9.9,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0037004,H.Long,Hunter Long,TE,JAX,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,7.6,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0033246,J.Mundt,Johnny Mundt,TE,JAX,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0039893,B.Thomas,Brian Thomas Jr.,WR,JAX,CAR,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0036626,D.Brown,Dyami Brown,WR,JAX,CAR,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,8.8,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0038606,P.Washington,Parker Washington,WR,JAX,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CAR_JAX,2025,1,REG,00-0040718,T.Hunter,Travis Hunter,WR,JAX,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,9.3,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,DEF,CIN DEF,CIN Defense,DEF,CIN,CLE,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,16.0
2025_01_CIN_CLE,2025,1,REG,00-0036854,E.McPherson,Evan McPherson,K,CIN,CLE,,,,,,,,,,,,,,,,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0036442,J.Burrow,Joe Burrow,QB,CIN,CLE,113.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0038597,C.Brown,Chase Brown,RB,CIN,CLE,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,13.1,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0033526,S.Perine,Samaje Perine,RB,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.6,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0040208,T.Brooks,Tahj Brooks,RB,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0035631,D.Sample,Drew Sample,TE,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0034829,M.Gesicki,Mike Gesicki,TE,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,2.4,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0035644,N.Fant,Noah Fant,TE,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,1.0,0.0,0.0,0.0,0.0,12.6,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0038576,C.Jones,Charlie Jones,WR,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0036900,J.Chase,Ja'Marr Chase,WR,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,4.6,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0036410,T.Higgins,Tee Higgins,WR,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,6.3,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,DEF,CLE DEF,CLE Defense,DEF,CLE,CIN,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,17.0
2025_01_CIN_CLE,2025,1,REG,00-0038428,A.Szmyt,Andre Szmyt,K,CLE,CIN,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0026158,J.Flacco,Joe Flacco,QB,CLE,CIN,290.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0040162,D.Sampson,Dylan Sampson,RB,CLE,CIN,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,8.0,64.0,0.0,0.0,0.0,0.0,0.0,17.3,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0037267,J.Ford,Jerome Ford,RB,CLE,CIN,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0040466,R.Sanders,Raheim Sanders,RB,CLE,CIN,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0033885,D.Njoku,David Njoku,TE,CLE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,6.7,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0040663,H.Fannin,Harold Fannin Jr.,TE,CLE,CIN,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,13.6,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0038979,C.Tillman,Cedric Tillman,WR,CLE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,1.0,0.0,0.0,0.0,0.0,16.2,,,,,,,,,,,,,,,,,,,,,
2025_01_CIN_CLE,2025,1,REG,00-0031763,D.Carter,DeAndre Carter,WR,CLE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
